RACE_SESSION,DRIVER_NUMBER,LAP_NUMBER,PIT_DECISION,TIRE_AGE,AIR_TEMP,TRACK_TEMP,HUMIDITY,WIND_SPEED,RAIN,TIRE_DEGRADATION,PACE_DROP,AVG_LAP_TIME,STD_LAP_TIME,MIN_LAP_TIME,AVG_S1,AVG_S2,AVG_S3,AVG_KPH,AVG_TOP_SPEED,TRACK_COTA,TRACK_Road America,TRACK_Sebring,TRACK_Sonoma,TRACK_VIR,TRACK_barber
2,1,7,0,223,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.07066666666665355,0.0004771164164055145,153.16116964285715,4.989935631185967,148.112,34.46589732142857,58.179843749999996,60.51542857142857,128.7392857142857,202.81026785714286,True,False,False,False,False,False
2,1,7,0,224,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.7506666666666604,0.018571531453674656,153.17152444444446,4.9812071068755355,148.112,34.46154222222222,58.185,60.52498222222222,128.7302222222222,202.78488888888887,True,False,False,False,False,False
2,1,7,0,225,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.2053333333333285,0.008137985668503083,153.1967300884956,4.984549140665876,148.112,34.456938053097346,58.193243362831865,60.546548672566374,128.70929203539822,202.61592920353982,True,False,False,False,False,False
2,1,7,0,226,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.7956666666666763,-0.005372060782831076,153.18622466960352,4.976027116609139,148.112,34.44835242290749,58.1904449339207,60.547427312775326,128.71762114537447,202.62114537444933,True,False,False,False,False,False
2,1,7,0,227,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-2.887333333333345,-0.01949425659861014,153.18198245614033,4.965467794941217,148.112,34.43975,58.18733771929824,60.5548947368421,128.72061403508772,202.62938596491227,True,False,False,False,False,False
2,1,7,0,228,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-5.132999999999981,-0.034656206114291765,153.17837117903932,4.9548680207297116,148.112,34.43520087336245,58.18544978165939,60.55772052401747,128.72314410480348,202.63100436681222,True,False,False,False,False,False
2,1,7,0,229,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-3.132000000000005,-0.021146159662957797,153.16977391304349,4.945756637484347,148.112,34.4269347826087,58.18270434782609,60.5601347826087,128.73000000000002,202.62608695652173,True,False,False,False,False,False
2,1,8,0,230,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,14.662333333333322,0.09899490475676058,153.38258874458873,5.900524037129444,148.112,34.43218181818182,58.33525541125541,60.61515151515152,128.59437229437228,202.06926406926408,True,False,False,False,False,False
2,1,8,0,231,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,33.49166666666662,0.22612392423751362,153.59356896551725,6.707637448640864,148.112,34.43738362068966,58.486491379310344,60.66969396551725,128.45991379310345,201.51724137931035,True,False,False,False,False,False
2,1,8,0,232,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,47.31700000000001,0.3194677001188291,153.7629785407725,7.175337982215211,148.112,34.43437339055794,58.60397854077254,60.72462660944206,128.34635193133047,200.95450643776826,True,False,False,False,False,False
2,1,8,0,233,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,31.562333333333356,0.21309774584998756,153.9826965811966,7.909557225269728,148.112,34.44319230769231,58.758346153846155,60.781158119658116,128.20811965811967,200.44957264957264,True,False,False,False,False,False
2,1,8,0,234,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,17.392666666666713,0.11742915271326235,154.2202,8.69192675806241,148.112,34.47889361702128,58.89283829787234,60.84846808510638,128.06212765957446,199.9740425531915,True,False,False,False,False,False
2,1,8,0,235,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,6.6910000000000025,0.04517527276655506,154.426156779661,9.232485970099356,148.112,34.48417796610169,59.03788135593221,60.90409745762712,127.93093220338983,199.4707627118644,True,False,False,False,False,False
2,1,8,0,236,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,6.355333333333306,0.04290896978862824,154.64805907172993,9.825866093963201,148.112,34.50223206751055,59.186012658227845,60.95981434599156,127.79282700421942,198.95864978902952,True,False,False,False,False,False
2,1,8,0,237,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,3.7939999999999827,0.02561575024305919,154.87885714285713,10.431586402961882,148.112,34.53121008403361,59.320042016806724,61.02760504201681,127.65084033613446,198.49831932773108,True,False,False,False,False,False
2,1,8,0,238,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-4.22799999999998,-0.02854596521551245,155.01961506276152,10.634661899108192,148.112,34.53405439330544,59.413117154811715,61.072443514644355,127.5539748953975,198.0133891213389,True,False,False,False,False,False
2,1,8,0,239,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-3.7126666666666495,-0.02506661625436595,155.25037916666668,11.198362636683107,148.112,34.56704166666667,59.542587499999996,61.140750000000004,127.4125,197.53166666666667,True,False,False,False,False,False
2,1,8,0,240,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-3.5283333333333076,-0.023822062583270145,155.4771950207469,11.716619005326365,148.112,34.59591286307054,59.67582157676348,61.20546058091286,127.27302904564316,197.09709543568465,True,False,False,False,False,False
2,1,8,0,241,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,6.006,0.04055039429620828,155.6728140495868,12.081808826378028,148.112,34.602330578512394,59.8141652892562,61.25631818181818,127.14834710743803,196.60330578512398,True,False,False,False,False,False
2,1,8,0,242,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.3486666666666736,0.01585736919808438,155.8668230452675,12.430338629156472,148.112,34.60869547325103,59.95137037037038,61.306757201646086,127.0246913580247,196.11358024691359,True,False,False,False,False,False
2,1,8,0,243,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.7106666666666968,0.011549818155630177,156.0818524590164,12.851437563931256,148.112,34.63388114754098,60.07888524590164,61.369086065573775,126.89180327868851,195.66803278688525,True,False,False,False,False,False
2,1,8,0,244,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.1686666666666952,-0.007890425263764551,156.29570612244896,13.254706517773156,148.112,34.659032653061224,60.203942857142856,61.432730612244896,126.75959183673469,195.214693877551,True,False,False,False,False,False
2,1,8,0,245,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,4.724666666666678,0.03189928342515582,156.52584959349593,13.71130170057621,148.112,34.705544715447154,60.320520325203255,61.499784552845526,126.62032520325202,194.8130081300813,True,False,False,False,False,False
2,1,8,0,246,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,5.246666666666613,0.03542364336898167,156.73554655870444,14.074688393381598,148.112,34.729821862348174,60.442481781376515,61.56324291497975,126.49068825910932,194.36275303643725,True,False,False,False,False,False
2,1,8,0,247,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,3.3103333333333467,0.022350203449641802,156.94357258064517,14.423141080159764,148.112,34.754,60.56752822580645,61.62204435483871,126.36209677419355,193.94395161290322,True,False,False,False,False,False
2,1,8,0,248,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-9.396666666666704,-0.06344298008714151,157.0557831325301,14.502530498364909,148.112,34.74912048192771,60.64763453815261,61.659028112449796,126.28232931726907,193.49277108433733,True,False,False,False,False,False
2,1,8,0,249,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-8.881999999999977,-0.05996813222426257,157.266968,14.853567943953339,148.112,34.774612,60.772756,61.7196,126.1528,193.0548,True,False,False,False,False,False
2,1,8,0,250,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-15.448333333333352,-0.10430169961470612,157.3913107569721,14.954153542312032,148.112,34.77589641434263,60.85262549800797,61.76278884462151,126.06653386454184,192.6,True,False,False,False,False,False
2,1,8,0,251,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,3.2690000000000055,0.022071135357027153,157.61201587301588,15.330064372502985,148.112,34.82113888888889,60.96320238095238,61.82767460317461,125.93333333333334,192.23611111111111,True,False,False,False,False,False
2,1,8,0,252,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.2299999999999898,0.015056173706384289,157.81222924901186,15.62753646621218,148.112,34.844478260869565,61.07943478260869,61.8883162055336,125.8094861660079,191.81462450592886,True,False,False,False,False,False
2,1,8,0,253,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,16.03533333333334,0.10826491663966013,158.0178661417323,15.937232476489722,148.112,34.874232283464565,61.19505511811023,61.94857874015748,125.68346456692913,191.39212598425198,True,False,False,False,False,False
2,1,8,0,254,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.6539999999999964,-0.011167224802851872,158.1357019607843,16.016745726480394,148.112,34.87550588235295,61.274886274509804,61.985309803921574,125.60117647058823,190.98470588235293,True,False,False,False,False,False
2,1,8,0,255,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.0873333333333335,-0.0073412912750711184,158.33196875,16.29083811921505,148.112,34.89869140625,61.38826171875,62.045015625,125.4796875,190.56171875,True,False,False,False,False,False
2,1,8,0,256,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-16.969666666666626,-0.11457320586223012,158.43170428015563,16.337415513783696,148.112,34.89508949416343,61.4577626459144,62.07885214007782,125.40817120622569,190.15486381322958,True,False,False,False,False,False
2,1,8,0,257,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-17.347999999999985,-0.11712757912930745,158.44548837209302,16.307102784002897,148.112,34.895337209302326,61.46543798449613,62.08471317829457,125.39341085271317,190.18720930232558,True,False,False,False,False,False
2,1,8,0,258,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-24.408666666666647,-0.16479871088545592,158.55694208494208,16.37400919827867,148.112,34.89377606177606,61.545498069498066,62.117667953667954,125.31544401544402,189.7849420849421,True,False,False,False,False,False
2,1,8,0,259,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-7.946666666666687,-0.05365309135429058,158.7443,16.619259534797017,148.112,34.909207692307696,61.66557692307692,62.16951538461539,125.19884615384616,189.42384615384614,True,False,False,False,False,False
2,1,8,0,260,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,16.212333333333362,0.10945995822980827,158.9345019157088,16.869487758997227,148.112,34.930214559386975,61.78230268199234,62.221984674329505,125.08122605363985,189.0471264367816,True,False,False,False,False,False
2,1,8,0,261,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,28.780333333333317,0.19431466277771767,159.10630916030536,17.06525472899118,148.112,34.93307251908397,61.90658015267175,62.266656488549614,124.97251908396946,188.63358778625954,True,False,False,False,False,False
2,1,8,0,262,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,21.079333333333324,0.14232022613517692,159.29021292775667,17.291795678045762,148.112,34.94997338403042,62.02237262357414,62.317866920152085,124.85817490494296,188.2809885931559,True,False,False,False,False,False
2,1,9,0,263,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.2416666666666742,0.015134942926074015,159.43787500000002,17.424854983535525,148.112,35.00277272727273,62.08164772727273,62.353454545454554,124.76136363636364,188.08295454545456,True,False,False,False,False,False
2,1,9,0,264,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-5.195333333333338,-0.0350770588023478,159.58442264150943,17.55467659380603,148.112,35.05517358490566,62.14047547169811,62.388773584905664,124.66528301886794,187.88641509433964,True,False,False,False,False,False
2,1,9,0,265,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-8.438666666666677,-0.05697490187605783,159.72863909774435,17.67869191879941,148.112,35.10695112781955,62.199312030075184,62.42237593984962,124.57067669172933,187.64586466165414,True,False,False,False,False,False
2,1,9,0,266,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-4.826000000000022,-0.03258345036188845,159.8757116104869,17.808326607077312,148.112,35.15688389513109,62.25582771535581,62.462999999999994,124.47490636704121,187.3883895131086,True,False,False,False,False,False
2,1,9,0,267,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.6076666666666881,-0.004102751071261533,160.04502985074626,17.989772706223302,148.112,35.201037313432835,62.31417537313433,62.529817164179114,124.36865671641792,187.06716417910448,True,False,False,False,False,False
2,1,9,0,268,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.842000000000013,0.019188181916387687,160.1889814126394,18.110730859275538,148.112,35.25308921933085,62.36895910780669,62.566933085501866,124.27472118959108,186.91561338289964,True,False,False,False,False,False
2,1,9,0,269,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.7713333333333026,0.018711065499981788,160.33461111111112,18.23473084968545,148.112,35.29631851851852,62.42701481481482,62.61127777777777,124.17999999999999,186.60444444444443,True,False,False,False,False,False
2,1,9,0,270,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.34366666666662127,-0.002320316157142036,160.49163468634686,18.38357399709838,148.112,35.335535055350555,62.48322878228783,62.67287084870849,124.08007380073799,186.35202952029522,True,False,False,False,False,False
2,1,9,0,271,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.997666666666646,-0.00673589355802802,160.62816544117646,18.48726533449913,148.112,35.386047794117644,62.54020220588236,62.70191544117647,123.9904411764706,186.12426470588235,True,False,False,False,False,False
2,1,9,0,272,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.12366666666667925,0.0008349537287098902,160.78478388278387,18.633811955122233,148.112,35.424472527472524,62.59461538461539,62.76569597069597,123.8912087912088,185.8212454212454,True,False,False,False,False,False
2,1,9,0,273,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.7826666666666142,0.005284289366605098,160.93702919708028,18.769603882054987,148.112,35.462368613138686,62.650383211678836,62.82427737226277,123.7941605839416,185.62043795620437,True,False,False,False,False,False
2,1,9,0,274,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.483666666666636,0.010017194195383466,161.0739527272727,18.872413339691875,148.112,35.51124363636364,62.704196363636356,62.85851272727273,123.70472727272728,185.46072727272727,True,False,False,False,False,False
2,1,9,0,275,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.4063333333333219,-0.00949506679629822,161.209884057971,18.972943132623904,148.112,35.55976449275363,62.75761956521739,62.892500000000005,123.6159420289855,185.30217391304348,True,False,False,False,False,False
2,1,9,0,276,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-2.0113333333332832,-0.013579813474487437,161.35099277978338,19.0836017469876,148.112,35.599588447653424,62.81379422382671,62.937610108303254,123.52454873646211,184.99747292418775,True,False,False,False,False,False
2,1,9,0,277,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.7156666666666354,-0.011583576392639593,161.49160431654676,19.192853317414983,148.112,35.637924460431655,62.86935611510791,62.984323741007195,123.43381294964028,184.71366906474822,True,False,False,False,False,False
2,1,9,0,278,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.225666666666683,0.015026916567642616,161.64977419354838,19.339609700552145,148.112,35.67965949820788,62.92239784946236,63.04771684587813,123.3347670250896,184.43118279569893,True,False,False,False,False,False
2,1,9,0,279,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,3.0933333333333337,0.020885095963415076,161.78922857142857,19.44544251673336,148.112,35.71652142857143,62.97722857142857,63.09547857142857,123.24464285714286,184.17,True,False,False,False,False,False
2,1,9,0,280,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.42999999999995,0.016406503186777235,161.92628113879005,19.546174166645013,148.112,35.7560640569395,63.03172953736655,63.138487544483986,123.155871886121,183.85480427046264,True,False,False,False,False,False
2,1,9,0,281,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-2.7803333333333455,-0.018771830326599775,162.0507269503546,19.62296032531118,148.112,35.80158865248227,63.08877304964539,63.16036524822696,123.07375886524824,183.61028368794325,True,False,False,False,False,False
2,1,9,0,282,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-2.65033333333335,-0.017894116164344213,162.1900777385159,19.72791384407699,148.112,35.834922261484095,63.14384098939929,63.21131448763251,122.98445229681978,183.45441696113073,True,False,False,False,False,False
2,1,9,0,283,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-3.4686666666666497,-0.02341921428828623,162.3151338028169,19.80547485796602,148.112,35.88091901408451,63.19630281690141,63.23791197183098,122.90211267605633,183.26901408450703,True,False,False,False,False,False
2,1,9,0,284,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.4710000000000036,0.01668332073025821,162.469249122807,19.94103394741466,148.112,35.92235789473684,63.24753684210526,63.29935438596491,122.80596491228069,183.0080701754386,True,False,False,False,False,False
2,1,9,0,285,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.945999999999998,0.013138705844225978,162.60293006993007,20.03398562956503,148.112,35.95813636363636,63.29921328671329,63.345580419580415,122.71958041958042,182.78146853146853,True,False,False,False,False,False
2,1,9,0,286,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,4.976333333333372,0.033598448021317465,162.74787456445992,20.149113571010933,148.112,35.99472473867596,63.34785017421602,63.405299651567944,122.62822299651569,182.49895470383274,True,False,False,False,False,False
2,1,9,0,287,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.092000000000013,-0.007372798962947047,162.86767708333335,20.216472267882903,148.112,36.04023263888889,63.40010763888889,63.427336805555555,122.54930555555555,182.30034722222223,True,False,False,False,False,False
2,1,9,0,288,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.9066666666666947,-0.006121493644449435,162.99779930795847,20.302214707832135,148.112,36.074878892733565,63.451771626297585,63.47114878892734,122.46539792387543,182.0484429065744,True,False,False,False,False,False
2,1,9,0,289,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-5.4269999999999925,-0.03664119045046987,163.1155206896552,20.365966901044708,148.112,36.117941379310345,63.506499999999996,63.49107931034483,122.38758620689656,181.77275862068964,True,False,False,False,False,False
2,1,9,0,290,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-16.428666666666658,-0.11092056461776668,163.08852233676976,20.336038713591826,148.112,36.109556701030925,63.49503436426117,63.483931271477665,122.40309278350516,181.83298969072166,True,False,False,False,False,False
2,1,9,0,291,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-17.314666666666653,-0.11690252421590859,163.20666438356164,20.401199077447057,148.112,36.154428082191785,63.546496575342466,63.50573972602739,122.32534246575342,181.60616438356163,True,False,False,False,False,False
2,1,9,0,292,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-14.097000000000008,-0.09517797342551589,163.33130034129695,20.477671950331068,148.112,36.18933447098976,63.59703754266212,63.54492832764505,122.24436860068259,181.28805460750854,True,False,False,False,False,False
2,1,9,0,293,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,14.84833333333333,0.10025071117352631,163.45637414965987,20.554878919169475,148.112,36.22453401360544,63.64719727891157,63.58464285714285,122.16326530612245,180.99081632653062,True,False,False,False,False,False
2,1,9,0,294,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,16.305333333333323,0.11008786143819085,163.57709830508475,20.62438816277811,148.112,36.26633220338983,63.69278305084745,63.61798305084746,122.08474576271186,180.78033898305083,True,False,False,False,False,False
2,1,9,0,295,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,15.476666666666631,0.10449299629109479,163.6995641891892,20.696928438353012,148.112,36.30068581081081,63.742000000000004,63.65687837837838,122.0054054054054,180.46756756756758,True,False,False,False,False,False
2,1,10,0,296,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-15.671666666666681,-0.10580956753447851,163.65849494949495,20.674056681986904,148.112,36.29023905723906,63.72247138047138,63.645784511784505,122.03232323232322,180.54848484848486,True,False,False,False,False,False
2,1,10,0,297,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-32.02233333333331,-0.21620350365489163,163.61770134228186,20.651232742198594,148.112,36.27986241610738,63.70307382550335,63.63476510067114,122.05906040268457,180.6288590604027,True,False,False,False,False,False
2,1,10,0,298,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-48.16499999999999,-0.32519309711569616,163.57717725752508,20.62845881704351,148.112,36.27027424749164,63.68383612040134,63.6230668896321,122.08561872909698,180.70635451505015,True,False,False,False,False,False
2,1,10,0,299,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-31.433666666666625,-0.21222903388426748,163.54223666666667,20.60282452225838,148.112,36.259236666666666,63.66436,63.61864,122.10766666666667,180.79899999999998,True,False,False,False,False,False
2,1,10,0,300,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-16.532333333333327,-0.11162048539843718,163.49272093023257,20.586389952794693,148.112,36.24720598006645,63.641578073089704,63.603936877076414,122.1421926910299,180.88039867109634,True,False,False,False,False,False
2,1,10,0,301,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.3739999999999952,-0.0025251161283352816,163.45350662251656,20.56345991783275,148.112,36.23655298013245,63.622735099337746,63.59421854304636,122.16788079470197,180.9612582781457,True,False,False,False,False,False
2,1,10,0,302,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.115666666666698,-0.007532587951460367,163.41723432343233,20.539093205152536,148.112,36.227458745874586,63.60353135313531,63.586244224422444,122.1910891089109,181.04950495049505,True,False,False,False,False,False
2,1,10,0,303,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.2916666666666856,0.0019692304922402344,163.37308552631578,20.51961555344805,148.112,36.217934210526316,63.58295394736842,63.57219736842105,122.22105263157894,181.13717105263157,True,False,False,False,False,False
2,1,10,0,304,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.632000000000005,0.0042670411580425964,163.33848524590164,20.49474845123869,148.112,36.209481967213115,63.56645573770492,63.56254754098361,122.24295081967213,181.20885245901638,True,False,False,False,False,False
2,1,10,0,305,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.028666666666651963,-0.00019354722552292834,163.2944019607843,20.475649242618644,148.112,36.20069281045752,63.54509150326797,63.548617647058826,122.27320261437907,181.28496732026142,True,False,False,False,False,False
2,1,10,0,306,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.4766666666666879,-0.0032182852616039746,163.2511302931596,20.456220199863914,148.112,36.19117915309447,63.52539087947882,63.53456026058632,122.30260586319218,181.3684039087948,True,False,False,False,False,False
2,1,10,0,307,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.2686666666666895,-0.008565590003961121,163.2133474025974,20.43363837763537,148.112,36.18103571428571,63.506097402597405,63.52621428571429,122.32727272727274,181.4512987012987,True,False,False,False,False,False
2,1,10,0,308,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.1910000000000025,0.0012895646537755383,163.17580906148865,20.41110896324664,148.112,36.17095792880259,63.48692880258899,63.517922330097086,122.35177993527508,181.5336569579288,True,False,False,False,False,False
2,1,10,0,309,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.0943333333333385,0.007388552806884915,163.14212580645162,20.386682415163634,148.112,36.16099677419355,63.47165806451613,63.50947096774194,122.3732258064516,181.59548387096774,True,False,False,False,False,False
2,1,10,0,310,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.9946666666666886,0.013467286017788488,163.1098649517685,20.36172383889389,148.112,36.15064951768489,63.45754983922829,63.501665594855304,122.3935691318328,181.67684887459808,True,False,False,False,False,False
2,1,10,0,311,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.6373333333333164,0.004303049944186267,163.06562499999998,20.343974966819093,148.112,36.13964423076923,63.43700320512821,63.48897756410257,122.42403846153847,181.73333333333335,True,False,False,False,False,False
2,1,10,0,312,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-0.6983333333333519,-0.004714900435706438,163.02851757188498,20.321953066799672,148.112,36.129191693290736,63.419594249201275,63.479731629392965,122.4485623003195,181.8137380191693,True,False,False,False,False,False
2,1,10,0,313,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.2906666666666808,-0.008714126246804316,162.99602866242037,20.297629961015616,148.112,36.11991401273885,63.403171974522294,63.47294267515924,122.46910828025479,181.8716560509554,True,False,False,False,False,False
2,1,10,0,314,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.7933333333333508,0.005356306938893208,162.96509523809522,20.27271851773166,148.112,36.111977777777774,63.39004444444445,63.463073015873015,122.48825396825397,181.92222222222222,True,False,False,False,False,False
2,1,10,0,315,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.2986666666666906,0.008768139426020111,162.92939556962025,20.2504602207984,148.112,36.10279113924051,63.3721582278481,63.45444620253164,122.51170886075948,181.99367088607596,True,False,False,False,False,False
2,1,10,0,316,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,1.37233333333333,0.009265510784631429,162.89733438485806,20.226449627490283,148.112,36.095182965299685,63.35723659305993,63.444914826498426,122.53186119873817,182.05268138801262,True,False,False,False,False,False
2,1,10,0,317,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.5973333333333528,-0.01078463145007395,162.85139308176102,20.211132350493443,148.112,36.08424213836478,63.336386792452835,63.430764150943396,122.56415094339623,182.1138364779874,True,False,False,False,False,False
2,1,10,0,318,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-1.8130000000000166,-0.012240736739764614,162.81508777429468,20.18974436647145,148.112,36.07524137931035,63.31872100313479,63.42112539184953,122.58808777429466,182.19404388714733,True,False,False,False,False,False
2,1,10,0,319,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,-2.8666666666666742,-0.019354722552302812,162.773615625,20.171721155190593,148.112,36.06589375,63.299115625,63.408606250000005,122.61656250000001,182.26375000000002,True,False,False,False,False,False
2,1,10,0,320,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.6373333333333449,0.00430304994418646,162.74577258566978,20.146355190238392,148.112,36.05768224299065,63.288233644859815,63.39985669781931,122.63333333333334,182.32118380062306,True,False,False,False,False,False
2,1,10,0,321,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,0.8353333333333239,0.005639876129775602,162.71069254658386,20.124797478252823,148.112,36.04785093167702,63.27235403726708,63.39048757763975,122.65652173913044,182.38788819875776,True,False,False,False,False,False
2,1,10,0,322,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,3.5940000000000225,0.024265420762666242,162.6855758513932,20.098593243847947,148.112,36.04034365325078,63.26147368421052,63.383758513931895,122.67120743034057,182.44024767801858,True,False,False,False,False,False
2,1,10,0,323,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,2.164999999999992,0.01461731662525651,162.66215432098767,20.07188472875295,148.112,36.031604938271606,63.252237654320986,63.37831172839506,122.68456790123457,182.49660493827162,True,False,False,False,False,False
2,1,10,0,324,27.955333333333332,40.591111111111104,60.319777777777794,12.784000000000002,0,3.0693333333333612,0.020723056425768077,162.63655692307694,20.046197813048398,148.112,36.02480923076923,63.24130769230769,63.37044,122.69969230769232,182.5526153846154,True,False,False,False,False,False
